from_address,no_day_active,total_tx,avg_hour_act_per_day,avg_hour_freq
0x000000000035b5e5ad9019092c665357240f594e,21,2826,21.476190476190474,5.714285714285714
0x1111111254eeb25477b68fb85ed929f73a960582,21,24595,24.0,48.23809523809524
0xb9aa14b6774dbc9f84b15e7ff659c0dba0d9ddf5,21,2435,21.476190476190474,4.857142857142857
0x9878644ad744a970d3598594f1cdbb1389c17826,4,30,4.25,1.5
0x15db448a22ade8f08ea4d1bf1acf54e5ac36c996,17,231,4.117647058823529,2.6470588235294117
0xa92bde2a3baa46bf7d284b84d713890c82a11d1b,1,1,1.0,1.0
0xf6a1b088597ce0a6efb50578967545dff7aeaef6,8,42,3.25,1.125
0xdb7a53e6ae058e1dcf4502341e2adfa522e2b29f,19,179,3.210526315789474,2.263157894736842
0xd119c392ff3cb8ebb49cbe1fe0800a22b403a8ee,4,10,1.75,1.5
0x80d4230c0a68fc59cb264329d3a717fcaa472a13,15,71,3.1333333333333333,1.2666666666666666
0xfdcf824523846a2a3317d034f22f0cbbec27bd00,6,15,1.8333333333333333,1.3333333333333333
0x274700009ed289003a8650db7200c50060f00000,1,6,1.0,6.0
0x5435f71bab42b13979dfdf73ccda01dbb02a98ed,3,3,1.0,1.0
0x0eae044f00b0af300500f090ea00027097d03000,21,6697,23.714285714285715,12.952380952380953
0x293be20db3e4110670afbcae916393e40bc9b42b,18,53,2.5,1.0
0xb2b551ced82fab96d60be210620c26cf83fcd727,6,18,1.1666666666666667,2.5
0x0302aa505700009900030e0608d400c80030df08,4,6,1.5,1.0
0x1d64fb0ffa8362b2e1ee7ee03929159551eab26e,17,102,3.764705882352941,1.2352941176470589
0xe8c060f8052e07423f71d445277c61ac5138a2e5,21,2842,20.428571428571427,6.0476190476190474
0x5463f5758093e6f5b33b13eaee4ca8ec2753733c,14,70,2.2142857142857144,2.2142857142857144
0xbdb292dac4939557b011c1cfecba37f077774130,21,360,11.047619047619047,1.1428571428571428
0x14ff6ea1e1db3615a98f595443f831a8973311dd,21,148,4.666666666666667,1.2380952380952381
0x3444a6bb4030270b66117fa654aa60149a0212ed,1,1,1.0,1.0
0xe4d3a597bbb5c1b4473f4148389d0a52138419b6,6,12,1.0,2.0
0x911d4a46fe08dda4a4d5f5b2d504eb456cff7e94,15,23,1.4,1.1333333333333333
0x0000cf7a76d3e41656cc2ac4005016008d470000,20,278,5.55,2.35
0x761d80987a36fc271875ea4de17539e8c82ae51d,21,167,3.9523809523809526,1.7142857142857142
0x05656db19ec9ff8dfb437475b3d76ca9a29e968f,16,41,2.0625,1.1875
0xdef1c0ded9bec7f1a1670819833240f027b25eff,21,36678,24.0,72.28571428571429
0x1d620454f3a2b17a09aeaa851f77573883505118,11,37,1.4545454545454546,2.5454545454545454
0x006200fb630000bb009b0083ae13fada00852a89,9,330,10.222222222222221,3.2222222222222223
0x0000000000036414940324055c43e75f56b7d016,21,188,4.809523809523809,2.4285714285714284
0x5492a302991751fd6b5c051d85be48acc9fec4d3,8,34,3.0,1.125
0xfd0000000100069ad1670066004306009b487ad7,21,1530,18.80952380952381,3.2857142857142856
0x208522a06e4420092df8cb05a6823e6c5b81882f,2,2,1.0,1.0
0xac61108570d7299ac52f9006200d5c2fb4d88a13,1,3,1.0,3.0
0x1ab2e07ac64894d3c8701728634f6801bf26bd32,1,1,1.0,1.0
0xd02c359ba867796c5a595c66f914dec0e37abc7b,16,28,1.5625,1.1875
